0.02,16.3896,1.493
0.02,19.4039,2.867
0.02,14.8378,2.16
0.02,19.6603,2.569
0.02,14.6948,1.526
0.02,17.6299,1.992
0.02,14.7235,2.025
0.02,14.0826,1.507
0.02,14.2013,1.47
0.02,14.763,1.631
0.02,17.5356,1.956
0.02,16.9892,1.998
0.02,16.1155,2.011
0.02,14.9027,1.449
0.02,15.1139,1.438
0.02,15.6369,1.054
0.02,14.0638,1.203
0.02,17.0546,2.593
0.02,16.9365,1.879
0.02,18.421,1.569
0.02,13.9975,1.205
0.02,14.4026,1.307
0.02,16.4829,1.628
0.02,16.2462,2.281
0.02,16.8808,1.813
0.02,17.2858,1.589
0.02,13.5114,1.404
0.02,15.3488,3.092
0.02,16.6572,2.011
0.02,14.9274,2.069
0.02,16.9437,1.492
0.02,17.8487,2.448
0.02,17.8045,2.034
0.02,16.188,1.716
0.02,19.9507,1.925
0.02,13.2464,1.081
0.02,14.8355,2.368
0.02,19.9702,1.768
0.02,17.5523,2.411
0.02,16.3153,2.05
0.02,14.5868,2.139
0.02,18.1758,2.951
0.02,16.7259,1.845
0.02,14.6504,1.243
0.02,16.4002,1.391
0.02,16.1176,1.557
0.02,16.5867,1.848
0.02,15.6482,1.91
0.02,13.986,1.654
0.02,15.7965,2.081
0.02,17.6599,2
0.02,20.0458,2.165
0.02,20.6986,2.242
0.02,15.4528,1.229
0.02,16.3449,2.159
0.02,15.9733,1.648
0.02,16.8912,1.92
0.02,16.695,1.763
0.02,15.9037,1.851
0.02,17.1295,2.092
0.02,16.2543,1.942
0.02,14.8832,1.81
0.02,16.1627,1.491
0.02,17.4762,2.228
0.02,16.7678,2.001
0.02,13.1847,1.27
0.02,14.2672,1.742
0.02,16.7723,1.827
0.02,19.0743,1.836
0.02,12.3202,1.064
0.02,16.5063,1.793
0.02,18.544,2.277
0.02,16.6398,1.921
0.02,15.8957,1.725
0.02,18.6199,1.481
0.02,13.6544,1.591
0.02,15.8409,1.724
0.02,21.4108,2.12
0.02,14.4914,1.534
0.02,17.4532,1.878
0.02,17.07,2.005
0.02,17.6226,2.23
0.02,12.8654,1.294
0.02,16.7514,1.849
0.02,14.6911,1.69
0.02,15.446,1.941
0.02,17.5025,1.971
0.02,17.3283,1.685
0.02,15.1901,1.462
0.02,18.2383,1.661
0.02,15.2034,1.773
0.02,15.8593,1.449
0.02,14.2388,1.203
0.02,16.6331,1.999
0.02,17.2561,1.653
0.02,15.4763,1.832
0.02,16.2576,2.057
0.02,16.3992,2.052
0.02,15.1001,1.265
0.02,14.4493,2.357
0.02,17.2406,2.309
0.02,16.8046,2.021
0.02,16.7625,2.088
0.02,14.7853,1.736
0.02,18.7585,1.773
0.02,14.0089,1.255
0.02,16.9974,1.391
0.02,15.0692,1.303
0.02,16.4642,1.727
0.02,16.2227,2.497
0.02,17.3479,2.073
0.02,16.6788,1.951
0.02,16.4587,1.876
0.02,15.1536,1.438
0.02,19.0252,2.107
0.02,14.0301,1.091
0.02,14.6163,1.585
0.02,17.3327,2.199
0.02,16.5191,1.941
0.02,17.0273,2.278
0.02,16.544,2.782
0.02,15.2538,1.226
0.02,15.4427,2.204
0.02,18.6647,2.227
0.02,16.3954,1.72
0.02,13.5877,1.761
0.02,16.4482,2.232
0.02,16.4866,2.097
0.02,14.5813,1.273
0.02,13.1182,1.282
0.02,16.117,1.534
0.02,14.4666,1.234
0.02,16.9858,1.866
0.02,17.172,1.884
0.02,16.975,1.758
0.02,13.4171,1.174
0.02,14.6926,1.193
0.02,15.5059,1.837
0.02,13.6059,1.801
0.02,17.3234,2.323
0.02,16.3954,2.485
0.02,16.3478,2.218
0.02,17.2262,2.617
0.02,18.3663,2.057
0.02,17.2092,1.789
0.02,15.8748,1.748
0.02,15.7574,1.896
0.02,16.032,1.425
0.02,18.7288,2.468
0.02,12.7218,1.601
0.02,16.559,2.412
0.02,15.7111,1.598
0.02,17.1197,1.874
0.02,14.4558,1.772
0.02,15.5971,1.237
0.02,16.9702,2.219
0.02,16.6278,1.665
0.02,13.5689,1.282
0.02,16.9481,1.77
0.02,15.8779,1.634
0.025,16.4999,1.689
0.025,17.1637,1.58
0.025,14.1124,1.049
0.025,16.1598,2.522
0.025,20.9981,1.935
0.025,16.8566,1.407
0.025,15.7573,1.399
0.025,15.3662,1.646
0.025,15.2331,1.059
0.025,17.1165,1.71
0.025,17.0637,1.748
0.025,17.6591,1.397
0.025,20.1494,1.644
0.025,18.6017,1.627
0.025,19.9788,1.607
0.025,16.6959,1.244
0.025,18.0807,1.008
0.025,16.1121,1.497
0.025,14.4668,1.284
0.025,14.3462,1.077
0.025,18.4811,1.932
0.025,19.4006,1.613
0.025,16.4567,1.001
0.025,13.2764,0.735
0.025,19.5692,2.685
0.025,16.9709,1.548
0.025,17.328,1.294
0.025,16.8701,1.151
0.025,16.2313,1.382
0.025,18.3538,1.885
0.025,14.0828,0.942
0.025,15.342,1.58
0.025,16.3885,1.487
0.025,16.7823,1.667
0.025,16.1792,1.735
0.025,15.9258,1.583
0.025,16.2062,1.262
0.025,16.3265,1.418
0.025,15.6142,1.162
0.025,15.9236,1.019
0.025,14.423,1.126
0.025,16.7894,1.482
0.025,15.1821,1.242
0.025,14.9076,1.44
0.025,19.0297,1.726
0.025,16.1904,1.499
0.025,17.5172,1.3
0.025,17.1397,1.447
0.025,14.9217,1.576
0.025,12.7786,0.864
0.025,19.0026,1.84
0.025,18.3821,1.539
0.025,16.3689,1.352
0.025,15.1545,2.052
0.025,22.5873,2.454
0.025,12.0796,1.511
0.025,14.0766,1.277
0.025,14.6491,1.399
0.025,15.5565,1.083
0.025,17.9639,2.336
0.025,15.7274,1.446
0.025,18.7632,1.24
0.025,18.3618,1.756
0.025,16.6426,1.369
0.025,17.4773,1.682
0.025,15.4483,1.029
0.025,12.7121,0.979
0.025,15.2503,1.656
0.025,16.0444,1.021
0.025,13.3802,1.153
0.025,17.5229,1.205
0.025,14.9787,1.193
0.025,14.4379,1.544
0.025,17.1995,1.582
0.025,15.0361,0.945
0.025,13.9354,1
0.025,17.7208,1.489
0.025,17.4635,1.601
0.025,13.1587,0.952
0.025,15.7631,1.316
0.025,16.8047,1.864
0.025,14.1515,0.889
0.025,15.629,1.757
0.025,16.8591,1.558
0.025,14.7912,1.014
0.025,12.5819,1.275
0.025,16.8334,1.44
0.025,15.326,1.553
0.025,18.4955,1.517
0.025,16.1133,1.275
0.025,13.8216,0.995
0.025,18.8174,1.439
0.025,17.6288,2.605
0.025,17.7845,1.363
0.025,16.7635,1.609
0.025,16.7012,1.87
0.025,17.6119,1.54
0.025,17.6859,1.276
0.025,12.5593,0.749
0.025,16.4298,1.699
0.025,13.5804,1.366
0.025,15.6719,1.603
0.025,14.2185,0.95
0.025,16.8328,1.456
0.025,15.5904,1.034
0.025,16.3512,1.694
0.025,13.2812,1.01
0.025,13.3756,1.138
0.025,16.9112,1.146
0.025,17.4664,2.26
0.025,16.9939,1.567
0.025,15.1361,1.274
0.025,17.1722,1.494
0.025,17.0618,1.376
0.025,17.3258,1.37
0.025,15.8447,1.704
0.025,18.1212,1.655
0.025,16.534,1.722
0.025,16.2878,1.298
0.025,17.6133,1.018
0.025,18.1798,1.96
0.025,16.9962,1.753
0.025,17.2553,1.638
0.025,19.5689,1.228
0.025,16.1281,1.028
0.025,16.884,1.589
0.025,13.3475,1.528
0.025,13.1694,1.386
0.025,18.6776,1.672
0.025,17.7841,1.392
0.025,18.1572,1.436
0.025,14.3055,1.301
0.025,12.6949,1.021
0.025,13.1294,1.332
0.025,19.8067,1.93
0.025,18.6139,1.389
0.025,19.4759,1.311
0.025,17.1707,0.984
0.025,13.015,1.173
0.025,14.2589,1.043
0.025,16.6071,1.878
0.025,17.9884,1.212
0.025,16.1774,1.499
0.025,18.4939,1.519
0.025,13.8505,0.757
0.025,17.9061,1.84
0.025,15.2783,1.401
0.025,17.4679,1.314
0.025,17.3273,1.778
0.025,14.2242,0.93
0.025,19.4146,1.5
0.025,16.6821,1.71
0.025,15.8645,1.554
0.025,17.4415,1.245
0.025,16.2118,1.153
0.025,16.7592,1.341
0.025,19.6057,1.807
0.025,17.2739,1.35
0.025,18.761,1.465
0.025,15.3863,1.344
0.025,16.8173,1.572
0.025,14.8766,1.012
0.025,16.6028,1.038
0.025,13.6448,0.718
0.025,15.1666,1.073
0.025,16.6897,1.099
0.025,14.7952,1.003
0.025,17.9613,1.096
0.025,16.9919,1.586
0.025,16.9416,1.625
0.025,16.1791,1.606
0.025,16.9579,1.608
0.025,15.9808,1.113
0.025,16.9989,1.546
0.025,13.5708,0.882
0.025,19.1096,1.377
0.025,15.0865,1.203
0.025,13.1136,1.177
0.025,17.1753,1.445
0.025,19.8858,1.857
0.025,19.8865,1.52
0.025,14.4032,1.183
0.025,15.2094,1.401
0.025,15.5777,1.686
0.025,16.814,1.515
0.025,17.1238,1.45
0.025,15.0965,1.328
0.025,14.3749,1.269
0.025,16.3404,1.412
0.025,15.0239,1.062
0.025,13.6224,0.873
0.025,16.0592,1.12
0.025,17.2014,1.366
0.025,16.895,1.682
0.025,17.122,1.083
0.025,15.4967,1.377
0.025,14.645,1.835
0.025,16.5631,1.35
0.025,17.5251,1.654
0.025,15.1758,0.818
0.03,16.3595,1.319
0.03,15.1169,0.936
0.03,17.1659,0.871
0.03,16.2147,1.668
0.03,14.6711,1.217
0.03,16.2809,1.158
0.03,18.749,1.48
0.03,15.5997,0.765
0.03,14.62,1.749
0.03,14.559,1.106
0.03,16.7519,1.509
0.03,13.1164,0.996
0.03,16.6088,1.327
0.03,17.7409,1.013
0.03,15.9037,1.035
0.03,15.9643,1.149
0.03,14.2647,0.742
0.03,16.3465,1.321
0.03,16.7035,1.206
0.03,14.946,1.087
0.03,13.7406,0.916
0.03,13.0915,0.704
0.03,14.3326,0.792
0.03,15.5704,0.843
0.03,13.4357,0.712
0.03,16.539,1.275
0.03,16.0393,0.856
0.03,12.4197,0.692
0.03,15.3953,0.842
0.03,13.3798,0.664
0.03,17.4774,1.402
0.03,17.1179,1.315
0.03,15.5183,0.983
0.03,14.2579,0.566
0.03,14.0433,1.264
0.03,15.0057,0.73
0.03,14.7754,1.2
0.03,17.1838,1.176
0.03,18.6013,1.309
0.03,13.5937,0.765
0.03,16.5763,1.043
0.03,17.8831,1.21
0.03,15.762,1.096
0.03,17.3112,1.072
0.03,14.4032,1.288
0.03,19.2945,1.248
0.03,17.2918,1.313
0.03,15.438,1.099
0.03,15.8149,0.936
0.03,16.5277,1.152
0.03,15.7044,1.126
0.03,13.2026,0.573
0.03,14.1282,0.669
0.03,15.2926,0.835
0.03,17.6069,1.147
0.03,16.6735,1.172
0.03,19.0454,1.177
0.03,20.5831,1.271
0.03,15.9144,1.332
0.03,17.042,1.096
0.03,17.8608,1.298
0.03,15.9037,1.122
0.03,16.0639,0.917
0.03,18.9004,1.715
0.03,15.7344,1.064
0.03,18.8766,1.027
0.03,14.5543,1.195
0.03,15.931,1.315
0.03,17.5454,1.361
0.03,17.4919,1.034
0.03,14.5214,1.155
0.03,19.2963,1.406
0.03,16.9233,1.474
0.03,14.7067,1.419
0.03,14.6242,0.566
0.03,16.44,0.936
0.03,16.1407,0.735
0.03,16.4937,1.113
0.03,17.2711,1.452
0.03,17.779,1.249
0.03,13.1476,0.847
0.03,17.3863,1.454
0.03,16.9519,1.387
0.03,12.1493,0.417
0.03,14.3581,0.707
0.03,13.9015,1.55
0.03,14.2353,1.018
0.03,14.8423,0.994
0.03,16.1454,1.415
0.03,18.2337,1.69
0.03,14.9964,1.087
0.03,17.8398,1.523
0.03,16.3185,1.311
0.03,16.8047,1.082
0.03,18.6239,1.455
0.03,19.5194,1.133
0.03,16.3666,1.522
0.03,15.2874,1.297
0.03,15.6881,1.275
0.03,17.1898,0.779
0.03,12.7767,1.018
0.03,15.6734,1.081
0.03,16.2699,1.29
0.03,16.2479,0.838
0.03,13.1697,0.638
0.03,14.0913,1.094
0.03,16.997,1.164
0.03,15.6416,0.884
0.03,19.8855,1.174
0.03,16.8537,0.947
0.03,12.1704,0.657
0.03,12.9255,0.59
0.03,14.8219,1.08
0.03,16.7152,1.289
0.03,16.9602,1.452
0.03,15.8225,1.455
0.03,14.8189,0.896
0.03,15.9179,1.058
0.03,16.9944,1.287
0.03,16.8319,1.176
0.03,16.1533,0.877
0.03,13.6658,1.187
0.03,14.6281,1.013
0.03,13.3353,1.322
0.03,17.5579,1.647
0.03,16.3893,1.217
0.03,13.1615,0.679
0.03,16.8769,1.133
0.03,16.455,2.06
0.03,16.3259,1.113
0.03,16.2134,1.016
0.03,13.4926,0.712
0.03,13.6498,0.957
0.03,18.1993,1.523
0.03,15.4328,1.213
0.03,15.4782,0.801
0.03,13.7437,0.898
0.03,15.4106,0.942
0.03,13.9431,0.722
0.03,16.8596,1.348
0.03,17.163,1.605
0.03,17.5148,1.31
0.03,13.8089,0.804
0.03,14.9762,0.846
0.03,16.9626,1.346
0.03,16.9791,1.052
0.03,14.0671,0.572
0.03,13.1764,0.552
0.03,16.9202,1.735
0.03,16.4333,1.019
0.03,15.8739,1.492
0.03,16.875,1.235
0.03,13.9147,0.663
0.03,16.0484,1.312
0.03,18.3862,1.331
0.03,14.8858,0.591
0.03,16.5712,0.987
0.03,14.5355,1.864
0.03,15.0864,0.795
0.03,14.0102,1.37
0.03,16.8971,1.082
0.03,14.3461,1.172
0.03,15.9441,0.938
0.03,12.7824,0.644
0.03,19.7488,1.501
0.03,14.1596,0.651
0.03,13.3249,0.92
0.03,16.3919,0.93
0.03,14.7851,1.383
0.03,13.7626,1.463
0.03,13.3553,0.835
0.03,18.0857,1.859
0.03,15.9086,1.263
0.03,16.0895,0.991
0.03,17.7834,0.919
0.03,14.7913,1.049
0.03,18.7316,1.227
0.03,17.5751,1.047
0.03,13.4435,1.005
0.03,13.0324,1.022
0.03,18.7781,1.055
0.03,16.7226,1.27
0.03,15.6492,0.993
0.03,15.1295,0.626
0.03,14.9758,0.991
0.03,15.944,0.793
0.03,18.845,1.442
0.03,17.3129,1.537
0.03,14.0402,0.63
0.03,17.5317,1.362
0.03,16.1575,1.075
0.03,18.7532,1.349
0.03,16.5941,1.015
0.03,16.5119,1.695
0.03,16.9419,1.312
0.03,17.6612,1.706
0.03,19.2712,1.263
0.03,14.3076,1.133
0.03,17.3952,1.42
0.03,16.9224,1.206
0.035,13.8731,0.699
0.035,17.0625,1.043
0.035,19.297,1.22
0.035,13.9632,0.561
0.035,16.306,1.221
0.035,17.53,1.165
0.035,14.3179,0.593
0.035,15.8402,0.549
0.035,14.642,0.689
0.035,17.9176,1.205
0.035,12.2591,0.679
0.035,19.2183,1.258
0.035,17.1648,0.755
0.035,16.2008,1.054
0.035,13.0985,0.683
0.035,19.6129,1.102
0.035,15.3163,0.852
0.035,14.095,0.556
0.035,16.26,1.011
0.035,16.7579,1.153
0.035,14.9365,0.741
0.035,14.2979,0.859
0.035,15.2112,0.991
0.035,14.399,0.534
0.035,16.0283,0.928
0.035,13.6327,0.665
0.035,15.7065,1.299
0.035,15.0076,0.764
0.035,14.7597,1.054
0.035,12.9035,1.277
0.035,13.8811,0.653
0.035,16.6711,2.092
0.035,17.601,0.733
0.035,19.2658,1.516
0.035,13.3166,0.898
0.035,13.8999,0.811
0.035,14.0947,0.615
0.035,14.1442,0.784
0.035,14.9938,1.003
0.035,14.1508,0.874
0.035,12.6918,0.483
0.035,15.9627,1.092
0.035,12.4169,0.603
0.035,16.4774,0.895
0.035,16.1276,0.524
0.035,14.6793,0.739
0.035,20.2498,0.884
0.035,16.692,0.84
0.035,16.4593,1.036
0.035,17.909,1.055
0.035,14.1899,0.586
0.035,17.1908,0.904
0.035,15.0962,1.09
0.035,15.4897,0.887
0.035,17.2624,1.164
0.035,16.2826,0.941
0.035,15.0938,1.753
0.035,13.5358,0.751
0.035,14.937,0.742
0.035,13.4299,0.762
0.035,15.6885,1.17
0.035,16.2288,1.148
0.035,15.8969,0.991
0.035,13.7148,0.58
0.035,13.5063,0.629
0.035,14.5065,0.791
0.035,16.3172,0.966
0.035,17.6883,1.548
0.035,19.5134,1.432
0.035,18.532,0.997
0.035,14.9811,0.709
0.035,15.0487,0.786
0.035,14.7031,0.749
0.035,15.4836,0.838
0.035,13.7667,0.65
0.035,12.5422,1.165
0.035,15.7533,0.84
0.035,13.7169,0.654
0.035,16.5969,0.986
0.035,18.2064,0.897
0.035,19.0717,1.165
0.035,15.2127,0.84
0.035,11.9732,0.285
0.035,15.6275,0.695
0.035,13.9989,0.564
0.035,17.9446,1.471
0.035,14.2755,0.901
0.035,16.5186,0.88
0.035,16.9571,0.836
0.035,16.9983,1.29
0.035,14.9699,0.691
0.035,18.6006,1.174
0.035,17.2092,0.962
0.035,15.2117,0.949
0.035,17.0086,1.479
0.035,14.7384,0.894
0.035,13.1792,0.52
0.035,15.4181,1.141
0.035,11.9081,0.623
0.035,15.8481,0.956
0.035,17.3163,1.339
0.035,15.8974,0.884
0.035,12.6609,0.435
0.035,15.6419,0.74
0.035,15.1574,0.945
0.035,15.2712,0.703
0.035,16.8675,0.874
0.035,20.65,1.678
0.035,13.3094,0.697
0.035,17.639,0.852
0.035,18.1301,1.382
0.035,19.436,1.354
0.035,16.2843,0.943
0.035,13.3008,0.974
0.035,17.2218,1.341
0.035,13.8003,0.697
0.035,15.5322,0.797
0.035,15.8972,0.897
0.035,18.8928,1.173
0.035,17.0437,1.083
0.035,13.8613,0.761
0.035,14.2745,0.525
0.035,14.1816,1.14
0.035,17.4594,1.255
0.035,16.0113,0.74
0.035,14.7626,0.924
0.035,17.6893,1.487
0.035,17.2667,1.247
0.035,15.0736,0.719
0.035,15.2489,1.448
0.035,13.8541,0.678
0.035,13.6868,0.645
0.035,15.5573,0.962
0.035,17.0561,0.756
0.035,14.2467,0.609
0.035,15.1164,0.687
0.035,16.2449,1.253
0.035,14.1223,1.253
0.035,15.8937,1.041
0.035,14.958,0.654
0.035,15.6073,0.88
0.035,15.868,1.163
0.035,17.8481,1.124
0.035,14.9543,0.752
0.035,17.7795,1.672
0.035,14.8774,1.45
0.035,17.4316,1.475
0.035,13.932,1.096
0.035,14.5109,0.945
0.035,15.5969,0.724
0.035,13.236,1.109
0.035,15.366,0.873
0.035,17.9075,1.03
0.035,14.1586,0.997
0.035,16.9795,1.081
0.035,16.3608,0.87
0.035,14.034,0.574
0.035,16.1317,1.28
0.035,13.4208,0.646
0.035,13.8635,0.853
0.035,15.2939,0.693
0.035,17.3066,0.675
0.035,14.9161,0.76
0.035,17.0673,0.998
0.035,14.7869,0.672
0.035,15.2599,0.897
0.035,17.3482,1.05
0.035,14.6247,0.706
0.035,19.0526,1.4
0.035,18.1052,0.786
0.035,15.6808,1.343
0.035,12.9638,0.801
0.035,16.4387,1.473
0.035,14.1003,0.902
0.035,17.1542,0.838
0.035,15.5928,1.21
0.035,17.3853,1.508
0.035,16.3593,0.662
0.035,14.6149,0.583
0.035,17.0412,1.199
0.035,13.3833,0.929
0.035,16.8431,1.076
0.035,17.399,1.084
0.035,15.2122,0.79
0.035,17.4822,1.006
0.035,12.669,0.469
0.035,16.3286,1.189
0.035,16.9707,1.457
0.035,16.2525,1.29
0.035,16.9964,0.825
0.035,18.0024,1.221
0.035,13.5099,0.627
0.035,16.7196,1.128
0.035,11.8911,0.475
0.035,17.3189,0.876
0.035,14.8445,1.374
0.035,16.3166,1.128
0.035,16.5479,0.933
0.035,15.2236,0.634
0.035,15.9099,0.886
0.04,15.7905,0.772
0.04,20.9276,1.535
0.04,17.3909,0.834
0.04,13.6693,0.394
0.04,15.0235,0.817
0.04,14.3918,0.773
0.04,13.4566,0.438
0.04,18.0983,1.04
0.04,14.2853,0.867
0.04,13.9929,0.847
0.04,18.2409,0.881
0.04,15.7366,0.676
0.04,15.9477,0.898
0.04,15.3105,0.736
0.04,17.0931,0.851
0.04,19.2939,1.403
0.04,14.7676,0.518
0.04,13.823,0.614
0.04,17.4973,1.197
0.04,15.274,0.674
0.04,14.4744,0.74
0.04,14.0676,0.605
0.04,16.9776,0.831
0.04,17.3002,0.812
0.04,15.9864,1
0.04,15.321,0.646
0.04,14.3387,0.724
0.04,13.4685,0.702
0.04,13.6045,0.648
0.04,15.2525,1.172
0.04,17.9033,0.695
0.04,16.1379,0.822
0.04,16.2462,0.849
0.04,15.3113,1.305
0.04,14.549,0.478
0.04,15.0129,1.226
0.04,16.8084,0.79
0.04,16.2217,0.936
0.04,15.7203,0.684
0.04,14.9974,0.843
0.04,15.9974,1.25
0.04,14.9288,0.557
0.04,16.5982,0.638
0.04,15.8493,0.6
0.04,13.545,0.559
0.04,15.2117,0.554
0.04,17.1364,0.929
0.04,12.9967,0.396
0.04,16.1473,0.862
0.04,14.418,0.599
0.04,14.2728,0.645
0.04,16.0097,0.886
0.04,14.1524,0.642
0.04,12.9869,0.506
0.04,16.457,1.134
0.04,15.0521,0.793
0.04,15.3031,0.614
0.04,14.7257,0.916
0.04,17.049,0.789
0.04,12.3876,0.349
0.04,18.4863,0.962
0.04,15.2894,0.45
0.04,15.1905,0.784
0.04,15.2587,1.156
0.04,13.1556,0.359
0.04,17.0342,0.54
0.04,16.1404,1.41
0.04,16.3754,0.975
0.04,16.7277,0.796
0.04,13.1565,0.463
0.04,16.6155,0.894
0.04,15.9596,0.985
0.04,15.2853,0.678
0.04,15.4808,0.574
0.04,17.675,1.094
0.04,15.1745,0.884
0.04,15.1291,0.69
0.04,16.8848,1.08
0.04,15.6828,0.803
0.04,13.5796,0.432
0.04,16.0159,0.758
0.04,13.0477,0.354
0.04,17.5121,0.945
0.04,13.0825,0.994
